PVPenetrationPercent,ControlStrategy,Time_h,LoadMultiplier,Irradiance,MinVoltage,MaxVoltage,MeanAbsVoltageDeviation,ActiveLoss_kW,VoltageViolationCount,PVCurtailment_kW,ReactivePower_kVAr
80,voltwatt,3,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
80,voltwatt,4,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
80,voltwatt,5,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
80,voltwatt,6,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
80,voltwatt,7,0.527808874421146,0.226097548585906,0.965706606558225,1,0.0186451736166218,29.8039348138959,0,0,0
80,voltwatt,8,0.524795793307557,0.466516495768404,0.97957402734207,1,0.0092464693797402,28.3764115911375,0,0,0
80,voltwatt,9,0.519603088401661,0.683020128377198,0.990984951777422,1.01768689365895,0.00566571060414201,47.3021641773779,0,0,0
80,voltwatt,10,0.512529042302071,1,0.997319993656224,1.03705219324841,0.00882560896675879,88.6306205327016,0,176.94151549066,0
80,voltwatt,11,0.505305990015821,1,0.997375417218826,1.03731070744783,0.00908213147585486,88.2778254518559,0,184.670825598174,0
80,voltwatt,12,0.50064182377663,1,0.99741119738861,1.03747757417137,0.00924764153119204,88.0570961196763,0,189.663452418365,0
80,voltwatt,13,0.50064182377663,1,0.99741119738861,1.03747757417137,0.00924764153119204,88.0570961196763,0,189.663452418365,0
80,voltwatt,14,0.505305990015821,1,0.997375417218826,1.03731070744783,0.00908213147585486,88.2778254518559,0,184.670825598174,0
80,voltwatt,15,0.512529042302071,0.683020128377198,0.991581519032337,1.0182217004674,0.0055316025611782,47.234385348716,0,0,0
80,voltwatt,16,0.519603088401661,0.466516495768404,0.98002165804158,1,0.00897752961207536,28.0231468228255,0,0,0
80,voltwatt,17,0.524795793307557,0.226097548585906,0.965987148392945,1,0.018484790251447,29.3832045207874,0,0,0
80,voltwatt,18,0.527808874421146,3.13914904970333e-18,0.951296761268219,1,0.0277687074631845,54.5897391499199,0,0,0
80,voltwatt,19,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
80,voltwatt,20,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
80,voltwatt,21,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
80,voltwatt,22,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
80,voltwatt,23,0.529997836439101,0,0.951085861967872,1,0.0278885561228019,55.0611893443371,0,0,0
80,hybrid,0,0.529999959541694,0,0.964680102054769,1,0.0209760375669246,39.414240532302,0,0,609.706541883941
80,hybrid,1,0.52999967740537,0,0.964680116448094,1,0.0209760291772325,39.4141991287256,0,0,609.705916656076
80,hybrid,2,0.529997836439101,0,0.964680210365896,1,0.0209759744337018,39.4139289671643,0,0,609.701836985384
80,hybrid,3,0.529987794834851,0,0.964680722642942,1,0.0209756758337079,39.4124553844124,0,0,609.679584314279
80,hybrid,4,0.529942086375913,0,0.964683054473649,1,0.0209743166381014,39.4057482276448,0,0,609.578292453548
80,hybrid,5,0.52976885719901,0,0.964691891703459,1,0.0209691655227103,39.3803357589541,0,0,609.19441307846
80,hybrid,6,0.529224034259796,0,0.964719684548741,1,0.0209529653835212,39.3004810806589,0,0,607.98711296463
80,hybrid,7,0.527808874421146,0.226097548585906,0.970626874763499,1,0.0169010024795227,25.7360506647778,0,0,113.800409739746
80,hybrid,8,0.524795793307557,0.466516495768404,0.97957402734207,1,0.0092464693797402,28.3764115911375,0,0,0
80,hybrid,9,0.519603088401661,0.683020128377198,0.990984951777422,1.01768689365895,0.00566571060414201,47.3021641773779,0,0,0
80,hybrid,10,0.512529042302071,1,0.997284668612807,1.03270198922014,0.00757667446713428,116.067439454866,0,56.4889914592542,-283.195825843091
80,hybrid,11,0.505305990015821,1,0.997339216014078,1.03285461053139,0.007799535561975,116.323354490854,0,61.2229983251823,-290.430794619876
80,hybrid,12,0.50064182377663,1,0.997374432280401,1.0329529614465,0.00794490537015592,116.494784898143,0,64.2740270696444,-295.113459727292
80,hybrid,13,0.50064182377663,1,0.997374432280401,1.0329529614465,0.00794490537015592,116.494784898143,0,64.2740270696444,-295.113459727292
80,hybrid,14,0.505305990015821,1,0.997339216014078,1.03285461053139,0.007799535561975,116.323354490854,0,61.2229983251823,-290.430794619876
80,hybrid,15,0.512529042302071,0.683020128377198,0.991581519032337,1.0182217004674,0.0055316025611782,47.234385348716,0,0,0
80,hybrid,16,0.519603088401661,0.466516495768404,0.98002165804158,1,0.00897752961207536,28.0231468228255,0,0,0
80,hybrid,17,0.524795793307557,0.226097548585906,0.970779625687983,1,0.0168130312659065,25.5830229505538,0,0,107.359227245315
80,hybrid,18,0.527808874421146,3.13914904970333e-18,0.964791867629229,1,0.0209108905115967,39.0935577163411,0,0,604.851463747238
80,hybrid,19,0.529224034259796,0,0.964719684548741,1,0.0209529653835212,39.3004810806589,0,0,607.98711296463
80,hybrid,20,0.52976885719901,0,0.964691891703459,1,0.0209691655227103,39.3803357589541,0,0,609.19441307846
80,hybrid,21,0.529942086375913,0,0.964683054473649,1,0.0209743166381014,39.4057482276448,0,0,609.578292453548
80,hybrid,22,0.529987794834851,0,0.964680722642942,1,0.0209756758337079,39.4124553844124,0,0,609.679584314279
80,hybrid,23,0.529997836439101,0,0.964680210365896,1,0.0209759744337018,39.4139289671643,0,0,609.701836985384
80,hybrid_pso,0,0.529999959541694,0,0.97565271127922,1,0.0137215119292829,49.0044213168514,0,0,1459.6341989417
80,hybrid_pso,1,0.52999967740537,0,0.975652724656714,1,0.0137215044067844,49.0043673797376,0,0,1459.63340337569
80,hybrid_pso,2,0.529997836439101,0,0.975652811946118,1,0.0137214553217735,49.0040154357327,0,0,1459.62821223253
80,hybrid_pso,3,0.529987794834851,0,0.975653288068365,1,0.0137211875863356,49.0020957706473,0,0,1459.59989700659
80,hybrid_pso,4,0.529942086375913,0,0.975655455325401,1,0.0137199688832419,48.993358139173,0,0,1459.47100904172
80,hybrid_pso,5,0.52976885719901,0,0.97566366883697,1,0.0137153502148015,48.960251192358,0,0,1458.98254529133
80,hybrid_pso,6,0.529224034259796,0,0.975689499972818,1,0.0137008246576443,48.8562044525057,0,0,1457.44633043579
80,hybrid_pso,7,0.527808874421146,0.226097548585906,0.980669437672576,1,0.0101728113765565,14.1768561819284,0,0,852.503537066458
80,hybrid_pso,8,0.524795793307557,0.466516495768404,0.985711255772882,1.00149129632375,0.00668798554968377,22.1888024932311,0,0,257.68569193652
80,hybrid_pso,9,0.519603088401661,0.683020128377198,0.991555789984806,1.01331275087542,0.00497603766977771,40.7032491160863,0,100.530576060696,58.4260546465203
80,hybrid_pso,10,0.512529042302071,1,0.997073902983325,1.01747363432367,0.00378334715999524,86.7425172997693,0,432.261091541847,-342.497323889474
80,hybrid_pso,11,0.505305990015821,1,0.997126808668562,1.01754211401662,0.00376478793688028,86.9334394404988,0,438.497466769445,-352.558511251624
80,hybrid_pso,12,0.50064182377663,1,0.997160965226071,1.01758619378815,0.00375509742654839,87.063190692029,0,442.512918181534,-359.075414942341
80,hybrid_pso,13,0.50064182377663,1,0.997160965226071,1.01758619378815,0.00375509742654839,87.063190692029,0,442.512918181534,-359.075414942341
80,hybrid_pso,14,0.505305990015821,1,0.997126808668562,1.01754211401662,0.00376478793688028,86.9334394404988,0,438.497466769445,-352.558511251624
80,hybrid_pso,15,0.512529042302071,0.683020128377198,0.991883196073994,1.0134228233545,0.00485898004407352,40.7810887709796,0,105.090373348218,46.2379553114309
80,hybrid_pso,16,0.519603088401661,0.466516495768404,0.985985199065914,1.00176856554925,0.00656155166238555,22.1331815552907,0,0,248.73065848854
80,hybrid_pso,17,0.524795793307557,0.226097548585906,0.980809610410328,1,0.0100941623166562,13.9402001590001,0,0,844.319651493885
80,hybrid_pso,18,0.527808874421146,3.13914904970333e-18,0.975756587196344,1,0.0136630993415046,48.5864985240354,0,0,1453.45643149864
80,hybrid_pso,19,0.529224034259796,0,0.975689499972818,1,0.0137008246576443,48.8562044525057,0,0,1457.44633043579
80,hybrid_pso,20,0.52976885719901,0,0.97566366883697,1,0.0137153502148015,48.960251192358,0,0,1458.98254529133
80,hybrid_pso,21,0.529942086375913,0,0.975655455325401,1,0.0137199688832419,48.993358139173,0,0,1459.47100904172
80,hybrid_pso,22,0.529987794834851,0,0.975653288068365,1,0.0137211875863356,49.0020957706473,0,0,1459.59989700659
80,hybrid_pso,23,0.529997836439101,0,0.975652811946118,1,0.0137214553217735,49.0040154357327,0,0,1459.62821223253
100,none,0,0.529999959541694,0,0.951085657374924,1,0.0278886723859942,55.0616476711541,0,0,0
100,none,1,0.52999967740537,0,0.951085684563017,1,0.0278886569359285,55.0615867645848,0,0,0
100,none,2,0.529997836439101,0,0.951085861967872,1,0.0278885561228019,55.0611893443371,0,0,0
100,none,3,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
100,none,4,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
100,none,5,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
100,none,6,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
100,none,7,0.527808874421146,0.226097548585906,0.969134028245318,1,0.016431771315109,27.2949235989454,0,0,0
100,none,8,0.524795793307557,0.466516495768404,0.98553856466889,1.00909255474756,0.00679151501257484,36.3840463119398,0,0,0
100,none,9,0.519603088401661,0.683020128377198,0.997124014555999,1.03136195693623,0.00595423080741524,74.6329793057248,0,0,0
100,none,10,0.512529042302071,1,0.997781236916783,1.06210780608875,0.0191095903308129,176.060827491822,3,0,0
100,none,11,0.505305990015821,1,0.997840158894167,1.06261894869044,0.0194471654554395,176.90038619839,3,0,0
100,none,12,0.50064182377663,1,0.99787819764277,1.06294877981008,0.0196649892300215,177.451273416765,3,0,0
100,none,13,0.50064182377663,1,0.99787819764277,1.06294877981008,0.0196649892300215,177.451273416765,3,0,0
100,none,14,0.505305990015821,1,0.997840158894167,1.06261894869044,0.0194471654554395,176.90038619839,3,0,0
100,none,15,0.512529042302071,0.683020128377198,0.997182217275735,1.03188563455396,0.00606922098616646,74.8512155105187,0,0,0
100,none,16,0.519603088401661,0.466516495768404,0.985981059051986,1.00949057252527,0.00664225734585642,36.191754056498,0,0,0
100,none,17,0.524795793307557,0.226097548585906,0.969412761324452,1,0.0162724326939421,26.9261636501288,0,0,0
100,none,18,0.527808874421146,3.13914904970333e-18,0.951296761268219,1,0.0277687074631845,54.5897391499199,0,0,0
100,none,19,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
100,none,20,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
100,none,21,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
100,none,22,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
100,none,23,0.529997836439101,0,0.951085861967872,1,0.0278885561228019,55.0611893443371,0,0,0
100,voltvar,0,0.529999959541694,0,0.965919799627821,1,0.020358062283365,39.2133091736349,0,0,662.796822920515
100,voltvar,1,0.52999967740537,0,0.965919812865564,1,0.0203580544991638,39.213267101438,0,0,662.796142832527
100,voltvar,2,0.529997836439101,0,0.965919899243079,1,0.0203580037065196,39.2129925771111,0,0,662.79170519435
100,voltvar,3,0.529987794834851,0,0.96592037039143,1,0.0203577266567467,39.2114951989429,0,0,662.767499980963
100,voltvar,4,0.529942086375913,0,0.965922515008398,1,0.0203564655556905,39.2046797578681,0,0,662.657320365541
100,voltvar,5,0.52976885719901,0,0.965930642726673,1,0.0203516862049139,39.1788573556281,0,0,662.239758112562
100,voltvar,6,0.529224034259796,0,0.965956204133627,1,0.0203366552908861,39.0977180370996,0,0,660.926527871514
100,voltvar,7,0.527808874421146,0.226097548585906,0.972949734788485,1,0.0151372111809368,24.6656216568726,0,0,75.4405077133584
100,voltvar,8,0.524795793307557,0.466516495768404,0.98553856466889,1.00909255474756,0.00679151501257484,36.3840463119398,0,0,0
100,voltvar,9,0.519603088401661,0.683020128377198,0.997058352168496,1.02519726840473,0.00512152709657771,84.8775696005961,0,0,-196.316672116845
100,voltvar,10,0.512529042302071,1,0.997561618484221,1.0434799949215,0.0132122541292514,219.894566722822,0,0,-631.294174450101
100,voltvar,11,0.505305990015821,1,0.997617073662841,1.0437447236466,0.0134399434395563,221.245490936,0,0,-641.763788005265
100,voltvar,12,0.50064182377663,1,0.997652866694288,1.04391424114975,0.0135866625838603,222.126787346283,0,0,-648.548160541378
100,voltvar,13,0.50064182377663,1,0.997652866694288,1.04391424114975,0.0135866625838603,222.126787346283,0,0,-648.548160541378
100,voltvar,14,0.505305990015821,1,0.997617073662841,1.0437447236466,0.0134399434395563,221.245490936,0,0,-641.763788005265
100,voltvar,15,0.512529042302071,0.683020128377198,0.997113257401799,1.02541424296446,0.00509745561502096,85.5727332666327,0,0,-206.279055222238
100,voltvar,16,0.519603088401661,0.466516495768404,0.985981059051986,1.00949057252527,0.00664225734585642,36.191754056498,0,0,0
100,voltvar,17,0.524795793307557,0.226097548585906,0.973120855247655,1,0.0150131576340339,24.3743701343221,0,0,73.3961473454923
100,voltvar,18,0.527808874421146,3.13914904970333e-18,0.966022591450511,1,0.0202976173622724,38.8874907548876,0,0,657.515770157921
100,voltvar,19,0.529224034259796,0,0.965956204133627,1,0.0203366552908861,39.0977180370996,0,0,660.926527871514
100,voltvar,20,0.52976885719901,0,0.965930642726673,1,0.0203516862049139,39.1788573556281,0,0,662.239758112562
100,voltvar,21,0.529942086375913,0,0.965922515008398,1,0.0203564655556905,39.2046797578681,0,0,662.657320365541
100,voltvar,22,0.529987794834851,0,0.96592037039143,1,0.0203577266567467,39.2114951989429,0,0,662.767499980963
100,voltvar,23,0.529997836439101,0,0.965919899243079,1,0.0203580037065196,39.2129925771111,0,0,662.79170519435
100,voltwatt,0,0.529999959541694,0,0.951085657374924,1,0.0278886723859942,55.0616476711541,0,0,0
100,voltwatt,1,0.52999967740537,0,0.951085684563017,1,0.0278886569359285,55.0615867645848,0,0,0
100,voltwatt,2,0.529997836439101,0,0.951085861967872,1,0.0278885561228019,55.0611893443371,0,0,0
100,voltwatt,3,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
100,voltwatt,4,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
100,voltwatt,5,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
100,voltwatt,6,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
100,voltwatt,7,0.527808874421146,0.226097548585906,0.969134028245318,1,0.016431771315109,27.2949235989454,0,0,0
100,voltwatt,8,0.524795793307557,0.466516495768404,0.98553856466889,1.00909255474756,0.00679151501257484,36.3840463119398,0,0,0
100,voltwatt,9,0.519603088401661,0.683020128377198,0.997119037508926,1.03099758772667,0.00589526773597152,73.7799529453276,0,9.81836547892783,0
100,voltwatt,10,0.512529042302071,1,0.997524310920528,1.04425676705016,0.0132195982877709,111.916357733469,0,533.94734558778,0
100,voltwatt,11,0.505305990015821,1,0.997578542039763,1.0444545424261,0.0134509186805483,111.481678526866,0,543.840557481978,0
100,voltwatt,12,0.50064182377663,1,0.997613554754613,1.04458220879956,0.0136002038287949,111.207796349542,0,550.226564356194,0
100,voltwatt,13,0.50064182377663,1,0.997613554754613,1.04458220879956,0.0136002038287949,111.207796349542,0,550.226564356194,0
100,voltwatt,14,0.505305990015821,1,0.997578542039763,1.0444545424261,0.0134509186805483,111.481678526866,0,543.840557481978,0
100,voltwatt,15,0.512529042302071,0.683020128377198,0.997174414050105,1.03131858182929,0.00595837042294343,73.5120575091756,0,15.3946098327503,0
100,voltwatt,16,0.519603088401661,0.466516495768404,0.985981059051986,1.00949057252527,0.00664225734585642,36.191754056498,0,0,0
100,voltwatt,17,0.524795793307557,0.226097548585906,0.969412761324452,1,0.0162724326939421,26.9261636501288,0,0,0
100,voltwatt,18,0.527808874421146,3.13914904970333e-18,0.951296761268219,1,0.0277687074631845,54.5897391499199,0,0,0
100,voltwatt,19,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
100,voltwatt,20,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
100,voltwatt,21,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
100,voltwatt,22,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
100,voltwatt,23,0.529997836439101,0,0.951085861967872,1,0.0278885561228019,55.0611893443371,0,0,0
100,hybrid,0,0.529999959541694,0,0.965919799627821,1,0.020358062283365,39.2133091736349,0,0,662.796822920515
100,hybrid,1,0.52999967740537,0,0.965919812865564,1,0.0203580544991638,39.213267101438,0,0,662.796142832527
100,hybrid,2,0.529997836439101,0,0.965919899243079,1,0.0203580037065196,39.2129925771111,0,0,662.79170519435
100,hybrid,3,0.529987794834851,0,0.96592037039143,1,0.0203577266567467,39.2114951989429,0,0,662.767499980963
100,hybrid,4,0.529942086375913,0,0.965922515008398,1,0.0203564655556905,39.2046797578681,0,0,662.657320365541
100,hybrid,5,0.52976885719901,0,0.965930642726673,1,0.0203516862049139,39.1788573556281,0,0,662.239758112562
100,hybrid,6,0.529224034259796,0,0.965956204133627,1,0.0203366552908861,39.0977180370996,0,0,660.926527871514
100,hybrid,7,0.527808874421146,0.226097548585906,0.972949734788485,1,0.0151372111809368,24.6656216568726,0,0,75.4405077133584
100,hybrid,8,0.524795793307557,0.466516495768404,0.98553856466889,1.00909255474756,0.00679151501257484,36.3840463119398,0,0,0
100,hybrid,9,0.519603088401661,0.683020128377198,0.997058341136983,1.02519721755024,0.00512152529566525,84.859436640134,0,0.113899612506473,-196.179566818651
100,hybrid,10,0.512529042302071,1,0.997470418286875,1.03670745881136,0.0111125911716947,187.258756327663,0,222.055182892007,-594.01839558009
100,hybrid,11,0.505305990015821,1,0.997524467715598,1.0368277672627,0.0113254109177185,187.764009256095,0,226.822187786797,-602.194976895479
100,hybrid,12,0.50064182377663,1,0.997559363285944,1.03690534660208,0.0114632171569297,188.095899777561,0,229.896500751185,-607.480364258686
100,hybrid,13,0.50064182377663,1,0.997559363285944,1.03690534660208,0.0114632171569297,188.095899777561,0,229.896500751185,-607.480364258686
100,hybrid,14,0.505305990015821,1,0.997524467715598,1.0368277672627,0.0113254109177185,187.764009256095,0,226.822187786797,-602.194976895479
100,hybrid,15,0.512529042302071,0.683020128377198,0.997113233109483,1.02541448523903,0.00509743799814446,85.5451253637167,0,0.178340589981375,-206.086328517982
100,hybrid,16,0.519603088401661,0.466516495768404,0.985981059051986,1.00949057252527,0.00664225734585642,36.191754056498,0,0,0
100,hybrid,17,0.524795793307557,0.226097548585906,0.973120855247655,1,0.0150131576340339,24.3743701343221,0,0,73.3961473454923
100,hybrid,18,0.527808874421146,3.13914904970333e-18,0.966022591450511,1,0.0202976173622724,38.8874907548876,0,0,657.515770157921
100,hybrid,19,0.529224034259796,0,0.965956204133627,1,0.0203366552908861,39.0977180370996,0,0,660.926527871514
100,hybrid,20,0.52976885719901,0,0.965930642726673,1,0.0203516862049139,39.1788573556281,0,0,662.239758112562
100,hybrid,21,0.529942086375913,0,0.965922515008398,1,0.0203564655556905,39.2046797578681,0,0,662.657320365541
100,hybrid,22,0.529987794834851,0,0.96592037039143,1,0.0203577266567467,39.2114951989429,0,0,662.767499980963
100,hybrid,23,0.529997836439101,0,0.965919899243079,1,0.0203580037065196,39.2129925771111,0,0,662.79170519435
100,hybrid_pso,0,0.529999959541694,0,0.977341697080632,1,0.0126509865265019,52.6363949166312,0,0,1587.17360967576
100,hybrid_pso,1,0.52999967740537,0,0.977341709552378,1,0.012650979576875,52.6363369046171,0,0,1587.17274332268
100,hybrid_pso,2,0.529997836439101,0,0.977341790931691,1,0.0126509342299072,52.6359583715646,0,0,1587.16709028728
100,hybrid_pso,3,0.529987794834851,0,0.977342234817179,1,0.0126506868837323,52.6338936776368,0,0,1587.13625565911
100,hybrid_pso,4,0.529942086375913,0,0.977344255335549,1,0.0126495609906457,52.6244959286998,0,0,1586.99589966112
100,hybrid_pso,5,0.52976885719901,0,0.977351912727913,1,0.012645294059545,52.5888878242086,0,0,1586.46397434632
100,hybrid_pso,6,0.529224034259796,0,0.977375994828725,1,0.0126318747445659,52.4769809097995,0,0,1584.79107686572
100,hybrid_pso,7,0.527808874421146,0.226097548585906,0.982933915019391,1,0.00872139615632314,12.0273645372088,0,0,778.760028812701
100,hybrid_pso,8,0.524795793307557,0.466516495768404,0.98974260205421,1.01007383988318,0.00533966221995302,32.3174651256525,0,0.821682548449816,176.72159324838
100,hybrid_pso,9,0.519603088401661,0.683020128377198,0.994222618731182,1.01522733118633,0.00413942511866714,69.4484533560527,0,230.531035891585,-212.966759433236
100,hybrid_pso,10,0.512529042302071,1,0.997211590967798,1.01887450007322,0.00496050637460241,141.827929254204,0,700.594207018401,-658.240052852619
100,hybrid_pso,11,0.505305990015821,1,0.997263090629492,1.01892134820316,0.00508540285954881,142.015173467187,0,709.754924286912,-667.337417469883
100,hybrid_pso,12,0.50064182377663,1,0.997296341422952,1.01895154676164,0.00516645769537341,142.140312413428,0,715.663421016175,-673.221607716931
100,hybrid_pso,13,0.50064182377663,1,0.997296341422952,1.01895154676164,0.00516645769537341,142.140312413428,0,715.663421016175,-673.221607716931
100,hybrid_pso,14,0.505305990015821,1,0.997263090629492,1.01892134820316,0.00508540285954881,142.015173467187,0,709.754924286912,-667.337417469883
100,hybrid_pso,15,0.512529042302071,0.683020128377198,0.994490589224201,1.01529128897161,0.00405149444452496,69.7628744328719,0,235.714644313837,-226.975112832998
100,hybrid_pso,16,0.519603088401661,0.466516495768404,0.990000504277755,1.0103243311965,0.00526228798561245,32.1410081634918,0,3.7015076888552,171.275132650239
100,hybrid_pso,17,0.524795793307557,0.226097548585906,0.983063566588674,1,0.0086494089654789,11.8608554992153,0,0,769.920333375469
100,hybrid_pso,18,0.527808874421146,3.13914904970333e-18,0.97743853909717,1,0.012597022809377,52.1869024740146,0,0,1580.44620811979
100,hybrid_pso,19,0.529224034259796,0,0.977375994828725,1,0.0126318747445659,52.4769809097995,0,0,1584.79107686572
100,hybrid_pso,20,0.52976885719901,0,0.977351912727913,1,0.012645294059545,52.5888878242086,0,0,1586.46397434632
100,hybrid_pso,21,0.529942086375913,0,0.977344255335549,1,0.0126495609906457,52.6244959286998,0,0,1586.99589966112
100,hybrid_pso,22,0.529987794834851,0,0.977342234817179,1,0.0126506868837323,52.6338936776368,0,0,1587.13625565911
100,hybrid_pso,23,0.529997836439101,0,0.977341790931691,1,0.0126509342299072,52.6359583715646,0,0,1587.16709028728
120,none,0,0.529999959541694,0,0.951085657374924,1,0.0278886723859942,55.0616476711541,0,0,0
120,none,1,0.52999967740537,0,0.951085684563017,1,0.0278886569359285,55.0615867645848,0,0,0
120,none,2,0.529997836439101,0,0.951085861967872,1,0.0278885561228019,55.0611893443371,0,0,0
120,none,3,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
120,none,4,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
120,none,5,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
120,none,6,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
120,none,7,0.527808874421146,0.226097548585906,0.97241850468043,1,0.0142437503649725,26.1797124783742,0,0,0
120,none,8,0.524795793307557,0.466516495768404,0.991378100325734,1.01865517045681,0.00566420475327851,49.5658295983461,0,0,0
120,none,9,0.519603088401661,0.683020128377198,0.997387178240842,1.04463835204521,0.011329812418506,111.888935232661,0,0,0
120,none,10,0.512529042302071,1,0.998140133903328,1.08022571953048,0.0270643600946329,264.143172666503,5,0,0
120,none,11,0.505305990015821,1,0.998198784742108,1.08072421083558,0.0273953295872859,265.314273755744,5,0,0
120,none,12,0.50064182377663,1,0.998236648763819,1.08104588848879,0.0276088971717299,266.078807634512,5,0,0
120,none,13,0.50064182377663,1,0.998236648763819,1.08104588848879,0.0276088971717299,266.078807634512,5,0,0
120,none,14,0.505305990015821,1,0.998198784742108,1.08072421083558,0.0273953295872859,265.314273755744,5,0,0
120,none,15,0.512529042302071,0.683020128377198,0.997445164721885,1.04515176727686,0.0116657345580774,112.372547031173,0,0,0
120,none,16,0.519603088401661,0.466516495768404,0.991815718780841,1.01904723299562,0.0055667772342565,49.5258497022046,0,0,0
120,none,17,0.524795793307557,0.226097548585906,0.972689782440819,1,0.0140854258880077,25.8614096962941,0,0,0
120,none,18,0.527808874421146,3.13914904970333e-18,0.951296761268219,1,0.0277687074631845,54.5897391499199,0,0,0
120,none,19,0.529224034259796,0,0.951160424442476,1,0.0278461845891152,54.8942810472785,0,0,0
120,none,20,0.52976885719901,0,0.951107927126702,1,0.0278760172261601,55.0117703053834,0,0,0
120,none,21,0.529942086375913,0,0.951091234300045,1,0.027885503208516,55.0491549820024,0,0,0
120,none,22,0.529987794834851,0,0.951086829626831,1,0.0278880062351836,55.0590216312241,0,0,0
120,none,23,0.529997836439101,0,0.951085861967872,1,0.0278885561228019,55.0611893443371,0,0,0
120,voltvar,0,0.529999959541694,0,0.966907810951741,1,0.0198755623154916,39.1820639950894,0,0,704.015816604875
120,voltvar,1,0.52999967740537,0,0.966907823273496,1,0.0198755550025008,39.1820211597111,0,0,704.015093719525
120,voltvar,2,0.529997836439101,0,0.966907903674105,1,0.0198755072845485,39.1817416555956,0,0,704.010376824568
120,voltvar,3,0.529987794834851,0,0.966908342221256,1,0.0198752470057704,39.1802171163187,0,0,703.984648398551
120,voltvar,4,0.529942086375913,0,0.966910338440765,1,0.0198740622446965,39.1732780680034,0,0,703.86753529449
120,voltvar,5,0.52976885719901,0,0.966917903754772,1,0.0198695722119915,39.1469876214002,0,0,703.423696534268
120,voltvar,6,0.529224034259796,0,0.966941696375538,1,0.0198554512254125,39.0643804974849,0,0,702.027829460647
